<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
ROSN;D;20180806;000000;412.55;422.6;412.5;419.35;4759030;0
ROSN;D;20180807;000000;420.95;432.45;420.6;427.9;9945010;0
ROSN;D;20180808;000000;427;430;418.8;429;4131460;0
ROSN;D;20180809;000000;427.5;432.3;424.3;432.3;3231570;0
ROSN;D;20180810;000000;429.2;441.15;429.2;433.25;4115890;0
ROSN;D;20180813;000000;430.3;439.95;429;437.2;3684080;0
ROSN;D;20180814;000000;439.75;442;430;431.3;2621040;0
ROSN;D;20180815;000000;430;433.25;425.05;428.55;3823470;0
ROSN;D;20180816;000000;428.55;430;422.1;422.3;2658400;0
ROSN;D;20180817;000000;423;427.85;421;425.8;2124680;0
ROSN;D;20180820;000000;418.05;429.9;418.05;427;1112730;0
ROSN;D;20180821;000000;429;434;425.85;434;2407720;0
ROSN;D;20180822;000000;434.5;440;432.4;437.3;2394360;0
ROSN;D;20180823;000000;437.8;441.25;426.25;430;2426110;0
ROSN;D;20180824;000000;432;432;425;428.1;2826300;0
ROSN;D;20180827;000000;429.25;434.75;426.5;434.75;1689290;0
ROSN;D;20180828;000000;435;437.95;432.15;436;2271780;0
ROSN;D;20180829;000000;436.2;444.95;435.35;440.5;2671530;0
ROSN;D;20180830;000000;444.3;444.3;435;437;2556860;0
ROSN;D;20180831;000000;435;438.25;430.95;435.7;2589720;0
ROSN;D;20180903;000000;435.7;439.7;432.4;438.75;1178880;0
ROSN;D;20180904;000000;439;444.85;436.85;439.35;1614480;0
ROSN;D;20180905;000000;438.15;440.5;434.45;434.5;1820600;0
ROSN;D;20180906;000000;435.5;439;433.2;436.05;1683090;0
ROSN;D;20180907;000000;435.1;441.55;432.4;439.55;1629820;0
ROSN;D;20180910;000000;438.95;449.45;438.95;449.45;2122830;0
ROSN;D;20180911;000000;450;451.35;446;448.8;2337800;0
ROSN;D;20180912;000000;449.5;453.35;441.15;444.9;3877350;0
ROSN;D;20180913;000000;445.45;445.85;438.5;442.4;1911460;0
ROSN;D;20180914;000000;441.25;443.7;437.85;441.35;2120550;0
ROSN;D;20180917;000000;442.7;445;437.55;441.3;2204430;0
ROSN;D;20180918;000000;440.85;442;435.75;440.4;2488300;0
ROSN;D;20180919;000000;440.85;442.75;436.8;437.85;2328070;0
ROSN;D;20180920;000000;438.3;444.85;438;438.7;5952670;0
ROSN;D;20180921;000000;439.75;443.9;434.45;440.4;4403540;0
ROSN;D;20180924;000000;442.05;449.4;440.45;447.05;3194840;0
ROSN;D;20180925;000000;449.9;460.35;446.55;460;4021640;0
ROSN;D;20180926;000000;460;464.5;454.7;458.5;4067720;0
ROSN;D;20180927;000000;458;478;456.7;478;5731410;0
ROSN;D;20180928;000000;478.95;495;476.45;493;8520850;0
ROSN;D;20181001;000000;496;499;487.8;494.05;3755170;0
ROSN;D;20181002;000000;497;498.8;489;491.4;2803520;0
ROSN;D;20181003;000000;492.1;512.25;491.5;512;6132650;0
ROSN;D;20181004;000000;512;522.8;500.85;508.2;7284010;0
ROSN;D;20181005;000000;506;516;498.35;503;4826790;0
ROSN;D;20181008;000000;490.45;492.45;478.05;479.45;5023270;0
ROSN;D;20181009;000000;481.75;483.7;473.1;473.1;4152170;0
ROSN;D;20181010;000000;473.3;475.8;466.7;468.75;4822860;0
ROSN;D;20181011;000000;462;467.05;458.15;462.55;4442520;0
ROSN;D;20181012;000000;464.6;468.75;463.65;465.1;2783170;0
ROSN;D;20181015;000000;468.25;469.25;460.2;462.05;1806370;0
ROSN;D;20181016;000000;462.5;472;462;468.7;2713340;0
ROSN;D;20181017;000000;470.15;472.9;466;467.85;3921870;0
ROSN;D;20181018;000000;467.3;469.5;462.65;466.6;2028930;0
ROSN;D;20181019;000000;465.1;474.3;464.6;467;2750830;0
ROSN;D;20181022;000000;468.95;473.65;463.6;465.3;2575220;0
ROSN;D;20181023;000000;464;464.9;450.3;455;4363010;0
ROSN;D;20181024;000000;456;468.1;455.25;463.5;3134510;0
ROSN;D;20181025;000000;461.95;463;453.5;458.4;3094960;0
ROSN;D;20181026;000000;458.4;458.65;448.9;453.3;2886060;0
ROSN;D;20181029;000000;454.05;459.95;453.05;458.5;1752560;0
ROSN;D;20181030;000000;457.9;461.7;443.05;453.7;2312890;0
ROSN;D;20181031;000000;457;467;456.2;460.45;4348090;0
ROSN;D;20181101;000000;459.8;463.95;455.5;460;3202360;0
ROSN;D;20181102;000000;460.55;462.25;456.75;459.6;3222640;0
ROSN;D;20181106;000000;462.1;484.35;461.7;482.45;6370460;0
ROSN;D;20181107;000000;482.75;487.85;478.7;484.1;3112250;0
ROSN;D;20181108;000000;484;485;473.4;475;3523150;0
ROSN;D;20181109;000000;471.05;474.25;465;468.6;4253200;0
ROSN;D;20181112;000000;473;475.6;462.5;463.5;2423720;0
ROSN;D;20181113;000000;461.7;462.7;443.6;443.6;7991810;0
ROSN;D;20181114;000000;439.85;441.6;425.5;427.15;11455890;0
ROSN;D;20181115;000000;429.05;430.7;421.85;424.25;5447170;0
ROSN;D;20181116;000000;426.25;428.65;420.5;420.85;5137480;0
ROSN;D;20181119;000000;422.15;425.85;421.2;424.1;4576970;0
ROSN;D;20181120;000000;423.35;423.45;412.25;413.55;7946890;0
ROSN;D;20181121;000000;410.65;416;409;411.85;4504550;0
ROSN;D;20181122;000000;411.8;414.25;408.1;411.1;2552040;0
ROSN;D;20181123;000000;408.95;410.75;401.25;405.2;7514900;0
ROSN;D;20181126;000000;405.8;415.15;397.25;407;7420020;0
ROSN;D;20181127;000000;408.7;420.1;408;419.8;3654450;0
ROSN;D;20181128;000000;418.8;425.85;418.7;421.45;4146310;0
ROSN;D;20181129;000000;419.55;424.6;412.5;417;5351360;0
ROSN;D;20181130;000000;416.95;424.4;414.4;423.1;3386930;0
ROSN;D;20181203;000000;436.2;439.9;429.25;434;6694560;0
ROSN;D;20181204;000000;434;440.55;433.25;439;3083270;0
ROSN;D;20181205;000000;434.95;439;430;439;2532770;0
ROSN;D;20181206;000000;436;438.4;422.55;430;4348890;0
ROSN;D;20181207;000000;429.4;442.05;429.15;439;5140220;0
ROSN;D;20181210;000000;437;441;424.3;428.5;4018620;0
ROSN;D;20181211;000000;428.5;429.5;421.5;425.55;3679440;0
ROSN;D;20181212;000000;426.05;428.05;419.15;422;4551590;0
ROSN;D;20181213;000000;423;423;414;415.75;4855500;0
ROSN;D;20181214;000000;415.1;422.3;414.35;418;3239920;0
ROSN;D;20181217;000000;417.9;421.5;414;416;2517430;0
ROSN;D;20181218;000000;413;414.85;407.15;412.15;5463430;0
ROSN;D;20181219;000000;407;418.2;406.5;418.2;3986040;0
ROSN;D;20181220;000000;414;416.8;410.1;415.6;3349850;0
ROSN;D;20181221;000000;412.9;416.3;405.05;415;3699200;0
ROSN;D;20181224;000000;414.9;419.2;412.45;414;1487750;0
ROSN;D;20181225;000000;411;411.3;401.85;409;1858760;0
ROSN;D;20181226;000000;409.1;414.5;409.1;414.5;1056080;0
ROSN;D;20181227;000000;420;421.35;416.35;420.5;6479390;0
ROSN;D;20181228;000000;423;428.25;421.7;425.95;2609310;0
ROSN;D;20181229;000000;426.7;432.5;421.4;432.5;940940;0
ROSN;D;20190103;000000;429.15;429.8;422.4;425.85;1528310;0
ROSN;D;20190104;000000;427.1;439;426.2;430.4;1635750;0
ROSN;D;20190108;000000;427;427;420.65;423.6;2052160;0
ROSN;D;20190109;000000;425;428.9;425;427.7;2413050;0
ROSN;D;20190110;000000;427.75;433;424;432.1;2493560;0
ROSN;D;20190111;000000;432;435.3;430.2;434.6;2839110;0
ROSN;D;20190114;000000;434.05;434.05;424.85;427.9;2358220;0
ROSN;D;20190115;000000;428.6;431.35;421.3;424.35;2863880;0
ROSN;D;20190116;000000;424.45;426.9;420;421;3091660;0
ROSN;D;20190117;000000;422;422.45;414.2;415.9;3468970;0
ROSN;D;20190118;000000;419.05;421.95;416.35;419.7;4510760;0
ROSN;D;20190121;000000;421.1;424.8;418.95;422.3;2613040;0
ROSN;D;20190122;000000;419.8;421.05;413;416.9;4536990;0
ROSN;D;20190123;000000;417;421.25;416.2;419.9;3021470;0
ROSN;D;20190124;000000;417.8;417.8;405.6;408.5;10537210;0
ROSN;D;20190125;000000;408.3;414.3;404.6;414;4986550;0
ROSN;D;20190128;000000;412.8;412.9;408.85;411.2;3322570;0
ROSN;D;20190129;000000;410;413.65;406.3;412.9;4411530;0
ROSN;D;20190130;000000;412.85;417.15;411.15;415.8;3540780;0
ROSN;D;20190131;000000;417.5;418.6;411.25;411.25;3428170;0
ROSN;D;20190201;000000;410.55;414.85;407;411.95;3011440;0
ROSN;D;20190204;000000;412.95;414.4;411;411;3375440;0
ROSN;D;20190205;000000;411.95;429.75;409.7;428.5;10446570;0
ROSN;D;20190206;000000;429.45;429.45;421.1;421.55;4283520;0
ROSN;D;20190207;000000;420.1;423.9;411.45;411.55;3473380;0
ROSN;D;20190208;000000;410.95;414.75;408.5;411.6;2342100;0
ROSN;D;20190211;000000;412;418.75;410.5;410.5;3471100;0
ROSN;D;20190212;000000;410.5;417.95;410.2;414.5;3933830;0
ROSN;D;20190213;000000;414.95;416.15;401.5;401.6;7221730;0
ROSN;D;20190214;000000;394.65;399.6;390.75;394.85;8167130;0
ROSN;D;20190215;000000;397;405.35;397;403.5;4641740;0
ROSN;D;20190218;000000;403.55;407.75;398.7;405;3510240;0
ROSN;D;20190219;000000;404.8;408.35;399.8;402.95;3370750;0
ROSN;D;20190220;000000;403.15;405;400.15;402.9;2778420;0
ROSN;D;20190221;000000;403.3;404.8;395;396.45;3206940;0
ROSN;D;20190222;000000;396.45;402.5;394.4;401.5;2842690;0
ROSN;D;20190225;000000;400.45;404.15;395.15;396.5;3768150;0
ROSN;D;20190226;000000;394.95;399.4;392.7;399;3097610;0
ROSN;D;20190227;000000;400;401;397.65;400.4;3544000;0
ROSN;D;20190228;000000;398.85;400.95;395.5;398.8;2299210;0
ROSN;D;20190301;000000;399.9;400.95;396;398.25;1805370;0
ROSN;D;20190304;000000;399.4;400.5;396.95;398.05;1579050;0
ROSN;D;20190305;000000;397;399.55;395.9;395.9;1867250;0
ROSN;D;20190306;000000;397.15;403;394.55;402.3;2700450;0
ROSN;D;20190307;000000;402;402.85;398.7;402;2350970;0
ROSN;D;20190311;000000;401.9;401.95;397.55;399.75;1870450;0
ROSN;D;20190312;000000;400;400.35;395;397.5;3280860;0
ROSN;D;20190313;000000;397.5;400.1;395.6;400;2548640;0
ROSN;D;20190314;000000;400.3;407.8;398.3;398.3;5183580;0
ROSN;D;20190315;000000;401;402.5;397.4;401.25;3595160;0
ROSN;D;20190318;000000;399.7;399.7;396.2;399;2672370;0
ROSN;D;20190319;000000;399;399.85;396.8;399;1928620;0
ROSN;D;20190320;000000;399.45;408.5;396.8;408.5;4050750;0
ROSN;D;20190321;000000;408;410.45;405.65;409.5;5261910;0
ROSN;D;20190322;000000;409.9;410.7;405.7;408.4;2430970;0
ROSN;D;20190325;000000;405.95;405.95;400;404.25;3308140;0
ROSN;D;20190326;000000;404;409.7;402.15;405.2;2012970;0
ROSN;D;20190327;000000;405.55;408;402.55;404.35;2753970;0
ROSN;D;20190328;000000;404.55;409.3;404;407.5;1844000;0
ROSN;D;20190329;000000;407.75;412.9;406.05;412;4653870;0
ROSN;D;20190401;000000;413;421.25;411.9;419.7;5034740;0
ROSN;D;20190402;000000;420;423.2;416.6;418;2465170;0
ROSN;D;20190403;000000;419.5;421.7;417.3;417.95;2227390;0
ROSN;D;20190404;000000;418.1;423.75;416.95;422.45;2644330;0
ROSN;D;20190405;000000;422.85;425.75;421.1;421.5;2538520;0
ROSN;D;20190408;000000;423;425.4;418.2;420.9;2946680;0
ROSN;D;20190409;000000;422;423.85;413.6;415.9;4284580;0
ROSN;D;20190410;000000;415.05;425.5;413.85;425.5;3227420;0
ROSN;D;20190411;000000;425.5;436.25;424;431;5982950;0
ROSN;D;20190412;000000;433;437.25;430;432.5;3762950;0
ROSN;D;20190415;000000;432;434.9;426.4;428.9;2863880;0
ROSN;D;20190416;000000;430;436.7;428.55;435.15;5174360;0
ROSN;D;20190417;000000;437.4;441;435.75;436.5;3565870;0
ROSN;D;20190418;000000;435.65;437.75;432.55;435.65;2379960;0
ROSN;D;20190419;000000;437;437;431.1;432;1165030;0
ROSN;D;20190422;000000;434.75;440.95;432.95;439.6;2388950;0
ROSN;D;20190423;000000;440.95;449;437.7;441;5910290;0
ROSN;D;20190424;000000;442;442;436.7;441.3;3294060;0
ROSN;D;20190425;000000;441;441.2;432.95;436;3592700;0
ROSN;D;20190426;000000;435.1;435.35;428.05;434.45;3697730;0
ROSN;D;20190429;000000;433;435.75;429.5;433.7;1594870;0
ROSN;D;20190430;000000;433.95;434.4;426.8;428.8;3576650;0
ROSN;D;20190502;000000;427.75;427.8;421.8;423.25;2999910;0
ROSN;D;20190503;000000;425.15;427.6;421.8;423.55;1613880;0
ROSN;D;20190506;000000;421.2;425.4;418;425;1441260;0
ROSN;D;20190507;000000;426.75;427.25;416.9;422;2872860;0
ROSN;D;20190508;000000;421.5;423.8;418.05;420.4;2247390;0
ROSN;D;20190510;000000;420;423.15;413.55;413.75;2171810;0
ROSN;D;20190513;000000;415;423.05;414.25;417.2;3855490;0
ROSN;D;20190514;000000;420;422.8;419.55;420.95;3202400;0
ROSN;D;20190515;000000;421.85;421.85;413.1;413.7;3827440;0
ROSN;D;20190516;000000;413.7;415.4;410.6;412;3757280;0
ROSN;D;20190517;000000;411;415.6;410.6;413;2424170;0
ROSN;D;20190520;000000;414.4;415.45;408.1;408.2;2272060;0
ROSN;D;20190521;000000;409.35;420;408;415.95;3933530;0
ROSN;D;20190522;000000;416.5;420.35;413.6;414;3103260;0
ROSN;D;20190523;000000;413.65;420;411.8;417.05;3869040;0
ROSN;D;20190524;000000;418.1;427.85;417.3;423;3384130;0
ROSN;D;20190527;000000;422;426.55;422;425.4;740780;0
ROSN;D;20190528;000000;423.9;435.75;423.9;431.8;7557090;0
ROSN;D;20190529;000000;429;437;426.8;437;4761820;0
ROSN;D;20190530;000000;440;440.95;437;439;3440340;0
ROSN;D;20190531;000000;436.5;438.1;428.3;433;4372670;0
ROSN;D;20190603;000000;428;438.9;424.35;438.9;6040470;0
ROSN;D;20190604;000000;438.3;445.05;433.5;435;6013530;0
ROSN;D;20190605;000000;436;436;425.65;426.2;2888490;0
ROSN;D;20190606;000000;427;428.4;419.6;422.9;4404110;0
ROSN;D;20190607;000000;425.4;426.55;419.3;419.55;5214090;0
ROSN;D;20190610;000000;421.7;424.25;420.1;422;2621260;0
ROSN;D;20190611;000000;421.95;425.5;420.75;422.9;3842630;0
ROSN;D;20190613;000000;421.35;425.6;420.15;422;4950130;0
ROSN;D;20190614;000000;414.8;416.65;408;408;6848050;0
ROSN;D;20190617;000000;409.55;415;407.8;408.1;5217150;0
ROSN;D;20190618;000000;408.5;411.7;407.1;411.7;4615800;0
ROSN;D;20190619;000000;411.95;412.75;408;409.25;3491600;0
ROSN;D;20190620;000000;411.1;419.75;409.45;419.75;8955030;0
ROSN;D;20190621;000000;419.2;420;414.55;419.1;5271740;0
ROSN;D;20190624;000000;419;420.75;415.5;416.45;2977930;0
ROSN;D;20190625;000000;415;415.6;410.4;412.15;2606180;0
ROSN;D;20190626;000000;413.1;417.8;412.55;415.9;3638530;0
ROSN;D;20190627;000000;417.05;418.4;412.75;415.1;2667080;0
ROSN;D;20190628;000000;415;415.5;412.6;414.5;1938710;0
ROSN;D;20190701;000000;417.5;422.8;416.3;417.8;4092820;0
ROSN;D;20190702;000000;417.85;420.15;415.1;417;2098800;0
ROSN;D;20190703;000000;416.9;422.2;414.75;420;2701800;0
ROSN;D;20190704;000000;421.8;422.85;417.85;422.55;1742000;0
ROSN;D;20190705;000000;422.9;424.55;416.3;418.65;3418740;0
ROSN;D;20190708;000000;417.95;421.9;417.2;419.25;2714100;0
ROSN;D;20190709;000000;419.1;424.5;419.1;420.95;2214720;0
ROSN;D;20190710;000000;421.75;425.9;419.2;423.25;3318820;0
ROSN;D;20190711;000000;425.1;425.1;417.3;418.4;2989220;0
ROSN;D;20190712;000000;418.4;421.3;415.05;419.25;2003650;0
ROSN;D;20190715;000000;421.3;422.3;418.2;418.4;1285620;0
ROSN;D;20190716;000000;417.9;420.8;417.85;420.4;1176960;0
ROSN;D;20190717;000000;418.55;421.1;416.5;421.1;2398020;0
ROSN;D;20190718;000000;420.35;421.25;416.7;417;1905000;0
ROSN;D;20190719;000000;418.75;420.65;418.1;420.45;1177370;0
ROSN;D;20190722;000000;416;423.95;415.25;420.45;1600980;0
ROSN;D;20190723;000000;420.75;431.15;420.6;428;3622760;0
ROSN;D;20190724;000000;428.6;429.85;426.1;427.6;1613330;0
ROSN;D;20190725;000000;428.45;429.45;425.6;428.95;2177790;0
ROSN;D;20190726;000000;428.95;429.85;423.5;423.5;2319080;0
ROSN;D;20190729;000000;424.1;425.5;420.05;421.9;1384360;0
ROSN;D;20190730;000000;422.8;423.1;418.15;420.45;1120510;0
ROSN;D;20190731;000000;420.5;422.7;418.7;421.95;1657620;0
ROSN;D;20190801;000000;419.5;421.1;417.2;419.4;1575940;0
ROSN;D;20190802;000000;416.9;418;411.75;411.75;4972330;0
ROSN;D;20190805;000000;411.5;413.85;405.7;406.3;4653170;0
ROSN;D;20190806;000000;407.05;412.35;406.55;412;4026310;0
ROSN;D;20190807;000000;411.05;411.45;405.35;406.55;4885090;0
ROSN;D;20190808;000000;408.1;409.6;406.6;406.6;2687430;0
ROSN;D;20190809;000000;407.5;407.95;404.3;404.6;2509270;0
ROSN;D;20190812;000000;405;407.3;401.4;402.4;3542730;0
ROSN;D;20190813;000000;402.4;408.45;400.7;405.3;3677470;0
ROSN;D;20190814;000000;406;407;397.7;400.15;5310260;0
ROSN;D;20190815;000000;402.2;405.2;400.05;404.25;3263050;0
ROSN;D;20190816;000000;405.55;406.8;404;404.75;2538360;0
ROSN;D;20190819;000000;406.45;407.85;402.3;404;4333690;0
ROSN;D;20190820;000000;405.45;409.95;404.75;407.9;4483930;0
ROSN;D;20190821;000000;416.95;416.95;410;410.4;5199950;0
ROSN;D;20190822;000000;410.4;411.65;406;406;3206680;0
ROSN;D;20190823;000000;407.3;408.35;404.4;405.6;3170390;0
ROSN;D;20190826;000000;403;406.95;402.95;405.7;1692070;0
ROSN;D;20190827;000000;406.5;406.5;403.1;406.5;4854590;0
ROSN;D;20190828;000000;406.45;406.8;403.8;404.8;3728780;0
ROSN;D;20190829;000000;405;408;404.8;406.25;3324820;0
ROSN;D;20190830;000000;406.45;409.35;405.7;406.95;3442290;0
ROSN;D;20190902;000000;407;413.2;406;412;5187190;0
ROSN;D;20190903;000000;411.85;412;406.95;410.4;3651670;0
ROSN;D;20190904;000000;411.5;415.9;411.35;414.65;4088810;0
ROSN;D;20190905;000000;416.5;420.55;414.65;418.3;4868480;0
ROSN;D;20190906;000000;418.05;422.9;415.9;422.9;3775590;0
ROSN;D;20190909;000000;424;424.45;420.7;423.9;2421150;0
ROSN;D;20190910;000000;423.8;423.85;416.15;418;4492560;0
ROSN;D;20190911;000000;417.1;419.45;413.65;416.1;3555070;0
ROSN;D;20190912;000000;416.15;417.3;409.4;412.05;5524440;0
ROSN;D;20190913;000000;412;412.8;408.85;410.05;2434620;0
ROSN;D;20190916;000000;418.5;431.3;415.05;429.7;17572690;0
ROSN;D;20190917;000000;431.85;440.9;424;428.1;15588740;0
ROSN;D;20190918;000000;428.5;429.7;423.5;426;4412450;0
ROSN;D;20190919;000000;425;428.8;424.55;427;4783790;0
ROSN;D;20190920;000000;426.8;428.3;425.05;428.3;3070370;0
ROSN;D;20190923;000000;428.3;430;423.7;428.75;4889900;0
ROSN;D;20190924;000000;431.05;431.5;423.6;425.5;4074760;0
ROSN;D;20190925;000000;424.4;424.65;421.85;424.5;3854470;0
ROSN;D;20190926;000000;424.55;425.95;422.05;422.55;2115790;0
ROSN;D;20190927;000000;422.5;424.75;422.2;422.5;1732210;0
ROSN;D;20190930;000000;422.2;422.5;419.3;419.3;2334340;0
ROSN;D;20191001;000000;420.35;423.25;419.9;420.65;2434990;0
ROSN;D;20191002;000000;420.65;422.25;415.8;417.55;3423590;0
ROSN;D;20191003;000000;416.75;417.8;410.7;413.1;3801380;0
ROSN;D;20191004;000000;415.3;419.2;413.1;415;2914480;0
ROSN;D;20191007;000000;416.7;422.9;414.55;418.5;3432460;0
ROSN;D;20191008;000000;418.85;421.9;418.6;419.5;2641420;0
ROSN;D;20191009;000000;420.35;422;419.3;421.15;2802010;0
ROSN;D;20191010;000000;409.95;411.6;407.05;409;5087850;0
ROSN;D;20191011;000000;410.75;412.7;409.6;411.65;3582330;0
ROSN;D;20191014;000000;411.65;414;410.25;413.4;1960300;0
ROSN;D;20191015;000000;412.45;413.6;411.1;411.65;2025340;0
ROSN;D;20191016;000000;413;415.5;410.3;414.95;3092880;0
ROSN;D;20191017;000000;414.9;418.6;413.2;417.65;2951090;0
ROSN;D;20191018;000000;417.65;417.7;414.15;415;1751370;0
ROSN;D;20191021;000000;415;415.5;411.5;413.75;2603480;0
ROSN;D;20191022;000000;413.45;417.4;412.55;417.4;3475400;0
ROSN;D;20191023;000000;415.9;420.75;415.2;420;4108860;0
ROSN;D;20191024;000000;420;422.5;419.3;420.5;3998420;0
ROSN;D;20191025;000000;421;422.35;417.7;421.35;2473210;0
ROSN;D;20191028;000000;422.2;424.3;420;421.4;2122390;0
ROSN;D;20191029;000000;421.4;430.45;419.1;429.2;5713870;0
ROSN;D;20191030;000000;428.75;433.5;425.7;432.65;4624480;0
ROSN;D;20191031;000000;432.5;435.5;426;426;3477500;0
ROSN;D;20191101;000000;426.5;435.4;424;434.4;5003510;0
ROSN;D;20191105;000000;437.8;453.45;434.45;451.4;8677320;0
ROSN;D;20191106;000000;452.05;454.5;443.35;454.5;9041070;0
ROSN;D;20191107;000000;452;464.7;450.45;463.5;5957260;0
ROSN;D;20191108;000000;462;462.85;453.65;454.25;4171670;0
ROSN;D;20191111;000000;453.05;453.85;446.4;453;3220850;0
ROSN;D;20191112;000000;454;468.3;453.2;461.05;7240110;0
ROSN;D;20191113;000000;458.1;461.45;455.1;459.5;3554510;0
ROSN;D;20191114;000000;459.2;460.2;451.7;457.3;4477310;0
ROSN;D;20191115;000000;457.3;460.7;453.7;458;3003220;0
ROSN;D;20191118;000000;459.6;461.5;450.1;451;3032390;0
ROSN;D;20191119;000000;451.25;455;448.5;452.55;2644550;0
ROSN;D;20191120;000000;450.9;452.5;441.65;450.35;4434830;0
ROSN;D;20191121;000000;449.8;454;445.75;452.85;1952620;0
ROSN;D;20191122;000000;452.2;457.4;450.8;453;2537450;0
ROSN;D;20191125;000000;455;456.5;453;455;1748740;0
ROSN;D;20191126;000000;455.6;456.35;445.1;453;6255680;0
ROSN;D;20191127;000000;452;452.85;445.1;445.9;3604600;0
ROSN;D;20191128;000000;445.45;447.2;442.5;445.5;2224970;0
ROSN;D;20191129;000000;444.6;444.6;440.3;441;2907480;0
ROSN;D;20191202;000000;443.4;443.95;435.4;435.45;3243280;0
ROSN;D;20191203;000000;434.2;439.55;432.5;433;2850050;0
ROSN;D;20191204;000000;433.4;444.15;427.6;442.15;3553690;0
ROSN;D;20191205;000000;441;443.75;435.25;438.4;2932430;0
ROSN;D;20191206;000000;438.4;448.35;436.6;446;2845350;0
ROSN;D;20191209;000000;448;450.5;445.2;449;2006130;0
ROSN;D;20191210;000000;448.8;451.9;445.5;448.85;2593230;0
ROSN;D;20191211;000000;449.45;455.85;448.75;451.7;3936930;0
ROSN;D;20191212;000000;453.3;458.75;451.6;452.8;5508850;0
ROSN;D;20191213;000000;456.15;457.35;450.25;451.1;4586410;0
ROSN;D;20191216;000000;450.8;452.65;448;448.45;3597230;0
ROSN;D;20191217;000000;449.95;455;449.2;454.05;5215360;0
ROSN;D;20191218;000000;453;456.45;451.55;454.45;4389380;0
ROSN;D;20191219;000000;454.5;456.85;449;451.75;5095820;0
ROSN;D;20191220;000000;452.45;453.2;446.5;451.75;5244610;0
ROSN;D;20191223;000000;451.7;454.1;449;451;2999470;0
ROSN;D;20191224;000000;451;453.2;450.5;451.4;1574240;0
ROSN;D;20191225;000000;452;455.3;451.9;454;1649040;0
ROSN;D;20191226;000000;455.7;455.75;452.5;452.5;1786410;0
ROSN;D;20191227;000000;453.5;455.4;453.2;453.5;2784150;0
ROSN;D;20191230;000000;453.4;453.95;449.5;449.7;3255130;0
ROSN;D;20200103;000000;453.75;458.65;453.35;456.9;4376800;0
ROSN;D;20200106;000000;459;460.4;453.4;455.6;6828930;0
ROSN;D;20200108;000000;456;462.7;451.45;452;9251220;0
ROSN;D;20200109;000000;452.4;460.95;450.7;460.2;4982540;0
ROSN;D;20200110;000000;459.9;475.65;456.85;473.5;6695940;0
ROSN;D;20200113;000000;476.65;482.25;472.15;481.15;4812230;0
ROSN;D;20200114;000000;481.15;486.45;472.7;475.5;6553240;0
ROSN;D;20200115;000000;474.7;482.1;469.95;474.5;4595510;0
ROSN;D;20200116;000000;477.95;481.5;476.7;480.95;4124610;0
ROSN;D;20200117;000000;482.45;487.2;481.25;485.15;4466590;0
ROSN;D;20200120;000000;488;489.9;484.65;484.85;3130680;0
ROSN;D;20200121;000000;482.55;486.85;479;486.15;2932730;0
ROSN;D;20200122;000000;486.25;488.55;476.05;478.15;11724320;0
ROSN;D;20200123;000000;475;479.7;470.6;473.1;4185540;0
ROSN;D;20200124;000000;475.05;478.4;473.5;474;3300950;0
ROSN;D;20200127;000000;469.05;473.8;465.8;468.3;5684600;0
ROSN;D;20200128;000000;472.1;477.7;468.2;477.7;5883840;0
ROSN;D;20200129;000000;480.5;482;475.6;481.7;6309330;0
ROSN;D;20200130;000000;480.95;483.3;477.8;481.2;14599820;0
ROSN;D;20200131;000000;485;486;478.75;480.5;8601590;0
ROSN;D;20200203;000000;478.7;481.45;476.6;479.95;4692830;0
ROSN;D;20200204;000000;481;483;478.35;480;8782880;0
ROSN;D;20200205;000000;481;481.5;474.4;477;5659990;0
ROSN;D;20200206;000000;478.5;480.5;471;475.6;4759310;0
ROSN;D;20200207;000000;475.5;476.75;450.55;463.6;16679550;0
ROSN;D;20200210;000000;463.6;463.85;447.8;450;8918200;0
ROSN;D;20200211;000000;454.85;456.7;448.25;454.3;7847480;0
ROSN;D;20200212;000000;456.7;465.8;455.5;465.8;7411680;0
ROSN;D;20200213;000000;463.2;465.5;458.55;463;5200420;0
ROSN;D;20200214;000000;463;464.4;456.25;460.5;4928520;0
ROSN;D;20200217;000000;461;464.7;459.7;464.7;2862290;0
ROSN;D;20200218;000000;462.7;466;440.7;452.2;12455090;0
ROSN;D;20200219;000000;455.25;469;455.25;465.65;10662570;0
ROSN;D;20200220;000000;468;476.95;465.6;470.4;9033880;0
ROSN;D;20200221;000000;468.1;469;461.65;461.75;6005410;0
ROSN;D;20200225;000000;455.05;458.75;442.7;443.85;7406410;0
ROSN;D;20200226;000000;441.75;444.6;431.5;443.7;9702670;0
ROSN;D;20200227;000000;437;440;420.95;422.05;9695140;0
ROSN;D;20200228;000000;416;417;398.15;403.4;18913810;0
ROSN;D;20200302;000000;411;415.4;389.5;394.5;11867380;0
ROSN;D;20200303;000000;406.95;411.95;400.5;406;11121190;0
ROSN;D;20200304;000000;403;416.55;399.2;415.95;9096600;0
ROSN;D;20200305;000000;417.5;420;408.5;410.6;8606580;0
ROSN;D;20200306;000000;406;406.95;391.05;392.95;12793490;0
ROSN;D;20200310;000000;353.7;357.4;320;326.5;38328490;0
ROSN;D;20200311;000000;332.9;334.4;310.95;314.05;20738020;0
ROSN;D;20200312;000000;300;305;270.8;277.5;29246810;0
