<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
MAGN;D;20180717;000000;44.745;44.825;44.175;44.62;4452400;0
MAGN;D;20180718;000000;44.545;45;44.335;44.9;7760900;0
MAGN;D;20180719;000000;45.2;45.3;43.1;43.225;10109400;0
MAGN;D;20180720;000000;43.19;43.48;42.635;42.915;7291000;0
MAGN;D;20180723;000000;42.9;43.36;42.805;43.185;5993100;0
MAGN;D;20180724;000000;43;44.88;43;44.57;11694300;0
MAGN;D;20180725;000000;44.395;44.935;43.76;44.7;11904900;0
MAGN;D;20180726;000000;44.7;45.535;44.565;45.53;6462700;0
MAGN;D;20180727;000000;45.56;46.395;45.1;46.3;5031800;0
MAGN;D;20180730;000000;46.3;46.59;45.955;46.4;4734800;0
MAGN;D;20180731;000000;46.22;46.28;45.36;46.26;8577900;0
MAGN;D;20180801;000000;46.005;46.37;45.635;45.65;4730500;0
MAGN;D;20180802;000000;46.14;46.33;45.8;45.9;9285000;0
MAGN;D;20180803;000000;45.9;47.38;45.255;47.015;12090200;0
MAGN;D;20180806;000000;47.065;47.97;46.755;47.9;5860600;0
MAGN;D;20180807;000000;47.95;48;47.11;47.935;5279700;0
MAGN;D;20180808;000000;47.93;47.93;46.12;47.62;14676900;0
MAGN;D;20180809;000000;47.44;47.63;46.685;47.6;7236100;0
MAGN;D;20180810;000000;46.68;46.765;44.6;45.14;14050100;0
MAGN;D;20180813;000000;45.235;46.125;44.7;46.045;10257900;0
MAGN;D;20180814;000000;46.19;46.7;45.76;46.7;8547400;0
MAGN;D;20180815;000000;47;47;45.55;46.44;8689400;0
MAGN;D;20180816;000000;46.45;46.5;45.25;45.5;7879700;0
MAGN;D;20180817;000000;45.84;46.285;45.285;45.855;5888600;0
MAGN;D;20180820;000000;46.21;47.395;46.08;47.215;4690800;0
MAGN;D;20180821;000000;47.105;47.545;46.505;46.56;6298700;0
MAGN;D;20180822;000000;46.7;47.11;46.455;46.8;5718500;0
MAGN;D;20180823;000000;47;47.35;45.9;45.98;8694000;0
MAGN;D;20180824;000000;46;47.805;45.9;47.75;8812800;0
MAGN;D;20180827;000000;47.71;47.795;47.055;47.655;7896200;0
MAGN;D;20180828;000000;47.64;48.68;47.42;48.21;5775500;0
MAGN;D;20180829;000000;48.105;49.25;47.8;49;8290500;0
MAGN;D;20180830;000000;49.275;49.6;48.215;48.675;7678800;0
MAGN;D;20180831;000000;48.5;49.1;48.05;48.445;7090900;0
MAGN;D;20180903;000000;48.705;49.08;48.38;48.745;3016700;0
MAGN;D;20180904;000000;48.805;49.2;48.1;48.59;4312800;0
MAGN;D;20180905;000000;48.65;48.825;48.21;48.25;4295700;0
MAGN;D;20180906;000000;48.23;48.835;48.18;48.835;4801900;0
MAGN;D;20180907;000000;48.84;49.355;48.57;49.03;6711100;0
MAGN;D;20180910;000000;48.995;49.5;48.6;49.15;6940800;0
MAGN;D;20180911;000000;48.79;49.475;48.54;49.225;11786600;0
MAGN;D;20180912;000000;49.225;49.775;49;49.775;5831000;0
MAGN;D;20180913;000000;49.79;49.87;49.26;49.835;4496800;0
MAGN;D;20180914;000000;49.87;49.94;49.03;49.03;7316100;0
MAGN;D;20180917;000000;49.4;49.525;48.905;49.2;4480200;0
MAGN;D;20180918;000000;49.35;49.94;49.2;49.6;6287900;0
MAGN;D;20180919;000000;49.84;50;49.355;50;10245300;0
MAGN;D;20180920;000000;50.15;51.89;49.97;51.43;15382900;0
MAGN;D;20180921;000000;51.9;52.94;51.51;51.975;13375700;0
MAGN;D;20180924;000000;52.115;52.875;50.705;51.35;7405600;0
MAGN;D;20180925;000000;51.42;51.49;50.78;51.38;5142700;0
MAGN;D;20180926;000000;51.385;51.385;50.36;50.485;5897400;0
MAGN;D;20180927;000000;50.5;51.695;50.405;51.695;5774000;0
MAGN;D;20180928;000000;51.55;52.185;50.63;52.185;5516800;0
MAGN;D;20181001;000000;52.03;52.36;51.115;51.115;3075000;0
MAGN;D;20181002;000000;51.645;51.66;50.875;51.2;5918300;0
MAGN;D;20181003;000000;51.2;53.75;51.2;53.485;11262600;0
MAGN;D;20181004;000000;53.75;53.835;52.235;52.5;6244600;0
MAGN;D;20181005;000000;52.5;52.585;51.8;51.8;6962600;0
MAGN;D;20181008;000000;50.75;50.995;50.19;50.73;6191400;0
MAGN;D;20181009;000000;50.795;50.965;49.525;49.7;4695200;0
MAGN;D;20181010;000000;49.7;50.045;47.925;47.965;11969400;0
MAGN;D;20181011;000000;47.005;48.35;46.52;48.16;12174100;0
MAGN;D;20181012;000000;48.25;49.065;48.06;49.065;6970800;0
MAGN;D;20181015;000000;49.205;49.205;47.755;47.935;4754500;0
MAGN;D;20181016;000000;48.39;48.53;47.415;48.32;6163700;0
MAGN;D;20181017;000000;48.495;48.955;48.215;48.215;4530500;0
MAGN;D;20181018;000000;48.19;48.41;47.3;48;6975000;0
MAGN;D;20181019;000000;48;48.465;47.775;47.955;9246100;0
MAGN;D;20181022;000000;47.945;48.235;46.53;46.6;12006300;0
MAGN;D;20181023;000000;46.425;46.685;45.305;46.305;8105700;0
MAGN;D;20181024;000000;46.5;48.255;46.5;46.805;9892800;0
MAGN;D;20181025;000000;46.12;46.865;45.815;46.82;8225300;0
MAGN;D;20181026;000000;46.31;46.87;45.91;46.87;8380300;0
MAGN;D;20181029;000000;46.545;47.2;46.415;46.585;3268600;0
MAGN;D;20181030;000000;46.525;47.435;46.33;47.085;5147500;0
MAGN;D;20181031;000000;47.305;48.155;47.2;47.945;5156100;0
MAGN;D;20181101;000000;47.65;48.125;46.92;47.43;6274300;0
MAGN;D;20181102;000000;47.905;48.38;47.345;47.5;9136000;0
MAGN;D;20181106;000000;47.61;47.985;46.55;46.75;15261100;0
MAGN;D;20181107;000000;46.75;46.915;45.7;46.895;19407400;0
MAGN;D;20181108;000000;47.45;47.45;46.565;46.95;11593900;0
MAGN;D;20181109;000000;47.5;47.97;46.91;47.81;13398800;0
MAGN;D;20181112;000000;47.82;48.135;47.565;47.6;4595900;0
MAGN;D;20181113;000000;47.52;47.97;47.35;47.415;6029600;0
MAGN;D;20181114;000000;47.51;47.885;46.85;46.9;6832400;0
MAGN;D;20181115;000000;47.04;47.77;47;47.105;5428900;0
MAGN;D;20181116;000000;47.475;47.64;47.1;47.205;3560600;0
MAGN;D;20181119;000000;47.205;47.85;46.3;46.54;6731000;0
MAGN;D;20181120;000000;46.575;46.575;44.905;45.3;10878000;0
MAGN;D;20181121;000000;45.255;45.63;44.81;44.915;11920900;0
MAGN;D;20181122;000000;45.19;46.5;44.955;46.4;11124800;0
MAGN;D;20181123;000000;46.38;46.38;45.63;46.1;6370600;0
MAGN;D;20181126;000000;46.1;46.285;45.25;45.78;8485800;0
MAGN;D;20181127;000000;45.505;46.55;45.505;46.5;6817700;0
MAGN;D;20181128;000000;46.8;47.2;45.71;45.88;14146800;0
MAGN;D;20181129;000000;45.775;46.675;45.73;46;12119100;0
MAGN;D;20181130;000000;46.4;46.805;45.55;46.805;17305200;0
MAGN;D;20181203;000000;46.8;47.96;41.91;46.1;26053300;0
MAGN;D;20181204;000000;46.21;46.475;46;46.335;6437400;0
MAGN;D;20181205;000000;46.1;46.345;45.4;45.575;12265000;0
MAGN;D;20181206;000000;45.405;46.175;45.2;46;9730900;0
MAGN;D;20181207;000000;46.05;47.23;46;47;13048400;0
MAGN;D;20181210;000000;46.815;47.8;46.45;47.23;10095200;0
MAGN;D;20181211;000000;47.5;47.6;46.35;46.35;11383500;0
MAGN;D;20181212;000000;46.555;46.665;46.105;46.6;9611900;0
MAGN;D;20181213;000000;46.605;47.4;46.35;46.89;10827000;0
MAGN;D;20181214;000000;46.7;46.99;46.21;46.725;10079800;0
MAGN;D;20181217;000000;44.98;44.98;44.26;44.555;8326500;0
MAGN;D;20181218;000000;44.39;44.39;42.65;42.75;24517400;0
MAGN;D;20181219;000000;42.995;43.365;42.455;43.185;11127000;0
MAGN;D;20181220;000000;43.145;43.52;42.75;43.5;7081900;0
MAGN;D;20181221;000000;43.32;43.455;42.61;42.95;8080000;0
MAGN;D;20181224;000000;42.755;42.915;41.915;42.11;5195900;0
MAGN;D;20181225;000000;41.45;41.68;40.31;41.495;4650800;0
MAGN;D;20181226;000000;41.5;42.215;40.7;41.38;3096500;0
MAGN;D;20181227;000000;42.04;42.12;41.51;41.995;3917600;0
MAGN;D;20181228;000000;42.15;43.485;42.05;42.83;6349300;0
MAGN;D;20181229;000000;43.035;43.25;42.6;43.04;1220000;0
MAGN;D;20190103;000000;43.17;43.305;42.555;42.98;3585400;0
MAGN;D;20190104;000000;42.98;43.625;42.795;43.365;5644700;0
MAGN;D;20190108;000000;43.43;43.695;42.58;43.155;7332000;0
MAGN;D;20190109;000000;43.225;44.8;43.02;44.8;12203900;0
MAGN;D;20190110;000000;44.545;44.95;44.175;44.95;9151600;0
MAGN;D;20190111;000000;44.95;45.76;44.775;45.6;7143900;0
MAGN;D;20190114;000000;45.52;45.52;44.445;44.97;6482800;0
MAGN;D;20190115;000000;45.005;45.155;43.665;43.68;13194100;0
MAGN;D;20190116;000000;43.92;44.23;42.96;43.72;11813100;0
MAGN;D;20190117;000000;43.86;43.96;43.015;43.6;8842800;0
MAGN;D;20190118;000000;43.75;44.41;43.375;44.38;8620500;0
MAGN;D;20190121;000000;44.38;44.85;44.075;44.67;3503900;0
MAGN;D;20190122;000000;44.58;44.83;43.635;43.98;9233200;0
MAGN;D;20190123;000000;44.02;44.64;43.75;44.5;6502100;0
MAGN;D;20190124;000000;44.21;44.575;43.605;44.575;9281600;0
MAGN;D;20190125;000000;44.555;44.995;44.075;44.995;8662200;0
MAGN;D;20190128;000000;44.75;45.33;44.46;45.1;6874200;0
MAGN;D;20190129;000000;45;45.14;44.435;44.67;7444600;0
MAGN;D;20190130;000000;44.4;44.62;43.11;43.745;16536900;0
MAGN;D;20190131;000000;43.98;44.2;43.3;43.3;10056500;0
MAGN;D;20190201;000000;43.415;44.34;43.2;43.73;6649100;0
MAGN;D;20190204;000000;43.9;44.25;43.74;43.845;4925600;0
MAGN;D;20190205;000000;43.98;44.445;43.86;44.095;6412100;0
MAGN;D;20190206;000000;44.175;44.6;44.12;44.6;9345400;0
MAGN;D;20190207;000000;44.68;44.73;43.73;43.95;7927800;0
MAGN;D;20190208;000000;43.795;43.98;43.2;43.31;7161400;0
MAGN;D;20190211;000000;43.11;43.57;43.1;43.25;8154300;0
MAGN;D;20190212;000000;43.3;44.2;43.265;43.385;10327600;0
MAGN;D;20190213;000000;43.47;43.53;42.255;42.42;14587000;0
MAGN;D;20190214;000000;41.865;43.295;41.86;43.03;15534100;0
MAGN;D;20190215;000000;43.08;43.5;42.745;43.185;7072800;0
MAGN;D;20190218;000000;43.2;43.385;42.805;42.935;3351200;0
MAGN;D;20190219;000000;42.955;43.1;42.705;42.905;3828500;0
MAGN;D;20190220;000000;42.885;43.43;42.855;43;8942900;0
MAGN;D;20190221;000000;43.23;43.265;42.66;43;5790600;0
MAGN;D;20190222;000000;43;43.9;42.835;43.8;8879900;0
MAGN;D;20190225;000000;43.8;44.8;43.725;44.695;11339000;0
MAGN;D;20190226;000000;44.3;44.995;44.25;44.995;7043400;0
MAGN;D;20190227;000000;44.81;45.15;44.3;44.4;11870700;0
MAGN;D;20190228;000000;44.29;44.945;44.105;44.5;14529100;0
MAGN;D;20190301;000000;44.6;44.67;43.8;44.09;10530100;0
MAGN;D;20190304;000000;44.09;44.3;43.8;43.965;2087500;0
MAGN;D;20190305;000000;43.96;44;43.5;43.5;4219000;0
MAGN;D;20190306;000000;43.5;43.92;43.5;43.75;4873200;0
MAGN;D;20190307;000000;43.65;43.86;43.455;43.5;2522200;0
MAGN;D;20190311;000000;43.3;44.415;43.105;44.21;9714900;0
MAGN;D;20190312;000000;44.45;44.65;44.05;44.65;5443000;0
MAGN;D;20190313;000000;44.65;45;44.2;44.965;7533700;0
MAGN;D;20190314;000000;44.975;45.19;44.71;45.19;9015300;0
MAGN;D;20190315;000000;45.2;45.395;44.805;45.3;31811100;0
MAGN;D;20190318;000000;45.33;46.39;45.05;46.33;9841300;0
MAGN;D;20190319;000000;46.15;46.46;45.4;45.565;7657500;0
MAGN;D;20190320;000000;45.56;45.56;44.85;45.055;6752700;0
MAGN;D;20190321;000000;45.2;45.45;44.855;45.255;7828100;0
MAGN;D;20190322;000000;45.2;45.285;44.55;44.74;4690400;0
MAGN;D;20190325;000000;44.5;45.49;44.2;45.15;5393500;0
MAGN;D;20190326;000000;45.14;45.645;44.815;45.2;4968200;0
MAGN;D;20190327;000000;45.34;45.46;44.62;44.62;5637900;0
MAGN;D;20190328;000000;44.79;45.125;44.645;45.125;3692700;0
MAGN;D;20190329;000000;45.125;45.9;44.92;45.9;5698800;0
MAGN;D;20190401;000000;45.72;46.19;45.345;45.965;6027800;0
MAGN;D;20190402;000000;45.765;45.94;45.2;45.365;4583100;0
MAGN;D;20190403;000000;45.54;45.8;45.355;45.41;3909400;0
MAGN;D;20190404;000000;45.4;45.75;45.005;45.25;3865100;0
MAGN;D;20190405;000000;45.06;45.335;44.75;44.84;3585300;0
MAGN;D;20190408;000000;45;45.135;44.62;45.085;3864000;0
MAGN;D;20190409;000000;45.18;45.27;44.73;45.065;3954600;0
MAGN;D;20190410;000000;44.95;45.07;44.42;44.42;5170600;0
MAGN;D;20190411;000000;44.42;44.665;43.71;44.09;4396200;0
MAGN;D;20190412;000000;44.045;44.46;43.91;44.46;7834100;0
MAGN;D;20190415;000000;44.455;44.68;44;44;4263800;0
MAGN;D;20190416;000000;44.03;44.325;43.91;43.97;3605900;0
MAGN;D;20190417;000000;44.295;44.3;43.905;44.2;4493500;0
MAGN;D;20190418;000000;44.185;44.22;44;44.22;1888700;0
MAGN;D;20190419;000000;44.23;44.375;44.135;44.22;731500;0
MAGN;D;20190422;000000;44.27;44.41;44.15;44.2;984000;0
MAGN;D;20190423;000000;44.22;44.32;43.96;44.085;1933200;0
MAGN;D;20190424;000000;44.085;44.085;43.745;44.04;3741500;0
MAGN;D;20190425;000000;44.005;44.19;43.845;44.04;2840800;0
MAGN;D;20190426;000000;43.995;44.5;43.855;44.5;3304200;0
MAGN;D;20190429;000000;44.425;44.47;44.02;44.16;1636300;0
MAGN;D;20190430;000000;44.1;44.2;43.805;44.2;8329300;0
MAGN;D;20190502;000000;44.1;45.11;44.07;44.865;6134400;0
MAGN;D;20190503;000000;44.88;45.485;44.815;45.25;5094200;0
MAGN;D;20190506;000000;44.88;45.695;44.77;45.695;3586100;0
MAGN;D;20190507;000000;45.645;45.99;45.33;45.925;6198400;0
MAGN;D;20190508;000000;45.9;45.9;44.63;44.63;6412000;0
MAGN;D;20190510;000000;44.795;45;43.165;43.165;15842900;0
MAGN;D;20190513;000000;43.3;43.87;43.3;43.35;5350800;0
MAGN;D;20190514;000000;43.5;43.92;43.115;43.21;6256200;0
MAGN;D;20190515;000000;43.2;43.52;43.005;43.12;5518800;0
MAGN;D;20190516;000000;43.3;43.95;43.16;43.415;4352900;0
MAGN;D;20190517;000000;43.425;43.66;42.75;42.925;4667700;0
MAGN;D;20190520;000000;43.005;44.39;42.955;44.14;7016900;0
MAGN;D;20190521;000000;44.2;44.85;43.855;44.25;5689400;0
MAGN;D;20190522;000000;44.5;45.335;44.205;44.99;7304400;0
MAGN;D;20190523;000000;44.9;45.1;44.085;44.2;5058700;0
MAGN;D;20190524;000000;44.4;44.435;43.795;43.9;9237100;0
MAGN;D;20190527;000000;44;44.375;43.94;44.215;3521000;0
MAGN;D;20190528;000000;44.35;44.95;44.055;44.83;14427900;0
MAGN;D;20190529;000000;44.615;44.94;44.42;44.835;6335400;0
MAGN;D;20190530;000000;44.8;45.11;44.415;44.675;7474100;0
MAGN;D;20190531;000000;44.6;44.665;44.24;44.655;7201200;0
MAGN;D;20190603;000000;44.545;44.845;44.39;44.845;5241400;0
MAGN;D;20190604;000000;44.97;44.97;44.52;44.62;12449300;0
MAGN;D;20190605;000000;44.65;44.77;44.42;44.65;5833300;0
MAGN;D;20190606;000000;44.72;45.25;44.535;45.25;9028000;0
MAGN;D;20190607;000000;45.18;45.6;45.1;45.6;8859600;0
MAGN;D;20190610;000000;44.39;45.44;44.25;45.435;8781500;0
MAGN;D;20190611;000000;45.3;46.05;45.15;46.05;11370600;0
MAGN;D;20190613;000000;45.75;46.6;45.75;46.6;12461600;0
MAGN;D;20190614;000000;46.51;46.775;46.33;46.645;10482500;0
MAGN;D;20190617;000000;46.725;47;45.81;45.81;12056100;0
MAGN;D;20190618;000000;45.9;47.015;45.7;47;11080400;0
MAGN;D;20190619;000000;45.62;46.445;45.41;46.4;12422800;0
MAGN;D;20190620;000000;46.5;46.55;44.79;45.08;11871900;0
MAGN;D;20190621;000000;45.1;45.135;44.435;44.68;7203400;0
MAGN;D;20190624;000000;44.875;45.57;44.545;45.365;6019600;0
MAGN;D;20190625;000000;45.26;45.75;44.995;45.74;6007100;0
MAGN;D;20190626;000000;45.75;46.13;45.56;45.575;7855000;0
MAGN;D;20190627;000000;45.675;45.965;45.095;45.18;4510800;0
MAGN;D;20190628;000000;45.1;45.415;44.67;44.985;6299200;0
MAGN;D;20190701;000000;45.495;45.56;45.1;45.105;4217500;0
MAGN;D;20190702;000000;45.41;45.41;44.945;45.155;4776800;0
MAGN;D;20190703;000000;44.99;45.1;44.855;45.06;3294300;0
MAGN;D;20190704;000000;45.05;45.125;43.79;44.075;19888000;0
MAGN;D;20190705;000000;44.325;44.79;44.2;44.625;15945400;0
MAGN;D;20190708;000000;44.5;44.76;44.215;44.76;7529400;0
MAGN;D;20190709;000000;44.745;44.745;44.3;44.5;5903200;0
MAGN;D;20190710;000000;44.7;45.15;44.42;44.67;8349200;0
MAGN;D;20190711;000000;44.74;44.995;44.335;44.63;5076900;0
MAGN;D;20190712;000000;44.43;44.74;44.3;44.42;2858800;0
MAGN;D;20190715;000000;44.64;44.695;44.11;44.17;5492200;0
MAGN;D;20190716;000000;44.22;44.48;43.775;43.775;8250000;0
MAGN;D;20190717;000000;43.77;44.3;43.645;44.11;6011900;0
MAGN;D;20190718;000000;44.11;44.345;43.715;44.055;4759600;0
MAGN;D;20190719;000000;44.2;44.585;44.05;44.485;6298100;0
MAGN;D;20190722;000000;44.5;44.945;44.17;44.76;3590100;0
MAGN;D;20190723;000000;45;45;44.3;44.58;3598600;0
MAGN;D;20190724;000000;44.61;44.635;43.915;44.145;3655100;0
MAGN;D;20190725;000000;44.14;44.28;43.88;44;5221700;0
MAGN;D;20190726;000000;43.91;44;43.51;43.51;7299900;0
MAGN;D;20190729;000000;43.515;43.8;43.195;43.35;6816900;0
MAGN;D;20190730;000000;43.515;43.515;43.05;43.125;5242100;0
MAGN;D;20190731;000000;43.125;43.14;42.72;42.88;10921200;0
MAGN;D;20190801;000000;42.715;42.92;41.9;42.3;15365800;0
MAGN;D;20190802;000000;41.855;42.47;40.34;40.34;24751900;0
MAGN;D;20190805;000000;40.34;40.635;39.315;40.055;16812000;0
MAGN;D;20190806;000000;40.205;41.075;39.61;40.445;18685900;0
MAGN;D;20190807;000000;40.7;40.795;39.76;39.8;9364200;0
MAGN;D;20190808;000000;39.92;40.665;39.92;40.205;7271500;0
MAGN;D;20190809;000000;40.445;40.52;39.78;40.33;10938900;0
MAGN;D;20190812;000000;40.5;40.675;39.96;40.09;4761600;0
MAGN;D;20190813;000000;40;40.055;38.63;39;16627200;0
MAGN;D;20190814;000000;38.945;39.725;38.3;39.485;20016200;0
MAGN;D;20190815;000000;39.435;39.55;38.14;38.22;9821900;0
MAGN;D;20190816;000000;38.37;38.68;37.92;38.375;8708400;0
MAGN;D;20190819;000000;38.7;38.85;38.125;38.31;7457100;0
MAGN;D;20190820;000000;38.245;38.52;37.64;38.12;12717500;0
MAGN;D;20190821;000000;38.345;38.8;38.005;38.435;8752400;0
MAGN;D;20190822;000000;38.435;39.055;38.31;38.77;7605100;0
MAGN;D;20190823;000000;38.97;39;38.395;38.9;6207500;0
MAGN;D;20190826;000000;38.6;39.325;38.515;38.95;6365400;0
MAGN;D;20190827;000000;38.96;39.75;38.96;39.675;13581000;0
MAGN;D;20190828;000000;39.675;40.35;39.385;40.3;9351900;0
MAGN;D;20190829;000000;40.495;41.2;40.36;40.735;11269400;0
MAGN;D;20190830;000000;40.8;41.84;40.8;41.84;13689500;0
MAGN;D;20190902;000000;41.9;42.03;41.105;41.19;6685100;0
MAGN;D;20190903;000000;41.335;41.475;40.505;40.8;5722900;0
MAGN;D;20190904;000000;41;41.635;40.43;41.07;13650100;0
MAGN;D;20190905;000000;41.215;41.6;41.01;41.48;6869800;0
MAGN;D;20190906;000000;41.4;41.58;41.07;41.42;8471900;0
MAGN;D;20190909;000000;41.3;41.585;40.655;41.08;8317900;0
MAGN;D;20190910;000000;41.14;41.45;40.905;41.45;8252400;0
MAGN;D;20190911;000000;41.35;42;41.165;41.9;12503100;0
MAGN;D;20190912;000000;41.605;42.2;41.285;41.47;12092000;0
MAGN;D;20190913;000000;41.315;41.515;40.91;41.315;7754100;0
MAGN;D;20190916;000000;41.39;41.56;40.95;41.56;7860200;0
MAGN;D;20190917;000000;41.4;41.53;41.145;41.35;5434400;0
MAGN;D;20190918;000000;41.56;41.56;41.1;41.14;6545700;0
MAGN;D;20190919;000000;41.105;41.4;41.08;41.385;8357000;0
MAGN;D;20190920;000000;41.1;41.27;40.545;40.56;8986800;0
MAGN;D;20190923;000000;40.8;40.8;40.2;40.4;5956600;0
MAGN;D;20190924;000000;40.33;40.62;39.73;39.745;6710500;0
MAGN;D;20190925;000000;39.75;39.8;38.765;39.33;10951700;0
MAGN;D;20190926;000000;39.4;39.95;39.185;39.51;7160000;0
MAGN;D;20190927;000000;39.455;39.74;39.2;39.2;4600300;0
MAGN;D;20190930;000000;39.3;39.425;38.87;39.155;6632000;0
MAGN;D;20191001;000000;39.1;39.345;38.615;38.7;8232000;0
MAGN;D;20191002;000000;38.815;38.88;37.63;37.705;9612100;0
MAGN;D;20191003;000000;37.65;37.845;36.26;36.8;22273000;0
MAGN;D;20191004;000000;36.8;37.36;36.65;37;15284600;0
MAGN;D;20191007;000000;37.11;37.495;36.67;37;7608400;0
MAGN;D;20191008;000000;37;37.17;36.73;37.025;4743700;0
MAGN;D;20191009;000000;37.1;37.34;36.53;36.53;9890500;0
MAGN;D;20191010;000000;36.72;37.295;36.45;37.29;11251800;0
MAGN;D;20191011;000000;37.345;38.245;37.11;37.61;22388800;0
MAGN;D;20191014;000000;37.15;37.395;36.375;36.62;12406000;0
MAGN;D;20191015;000000;36.6;36.785;35.865;36.195;13876100;0
MAGN;D;20191016;000000;36.295;37.175;36.295;36.975;10460200;0
MAGN;D;20191017;000000;37;37.515;36.78;37.2;8478500;0
MAGN;D;20191018;000000;37.15;37.26;36.55;36.565;7747600;0
MAGN;D;20191021;000000;36.55;36.7;35.81;35.995;7977300;0
MAGN;D;20191022;000000;36.05;36.835;35.935;36.82;9890400;0
MAGN;D;20191023;000000;36.655;36.94;36.055;36.3;11207900;0
MAGN;D;20191024;000000;36.3;36.45;36.01;36.195;9083300;0
MAGN;D;20191025;000000;36.115;36.195;35.19;35.55;11962700;0
MAGN;D;20191028;000000;35.49;36.995;35.455;36.175;10645000;0
MAGN;D;20191029;000000;36.2;37.3;36.06;37.3;11041300;0
MAGN;D;20191030;000000;37.2;37.32;36.575;36.9;10475500;0
MAGN;D;20191031;000000;37.25;38.02;36.5;36.53;26462600;0
MAGN;D;20191101;000000;36.815;37.105;36.625;37.07;7826400;0
MAGN;D;20191105;000000;37.105;37.52;36.975;37.28;8474100;0
MAGN;D;20191106;000000;37.28;38.495;37.275;38.495;13632500;0
MAGN;D;20191107;000000;38.5;39.655;38.14;39.245;18240900;0
MAGN;D;20191108;000000;39.2;39.25;38.45;38.595;9867700;0
MAGN;D;20191111;000000;38.5;38.89;37.9;38.1;10571200;0
MAGN;D;20191112;000000;38.105;38.85;38.08;38.6;10416700;0
MAGN;D;20191113;000000;38.535;38.6;37.65;38.325;11007800;0
MAGN;D;20191114;000000;38.255;38.95;36.77;37.2;24147500;0
MAGN;D;20191115;000000;37.21;37.975;36.86;37.975;10910900;0
MAGN;D;20191118;000000;38.005;38.25;37.55;37.94;10552600;0
MAGN;D;20191119;000000;37.9;38.35;37.805;38.32;7523400;0
MAGN;D;20191120;000000;38.28;38.455;37.915;38.355;9488200;0
MAGN;D;20191121;000000;38.12;38.32;37.825;37.88;7269000;0
MAGN;D;20191122;000000;37.765;38.34;37.765;38.25;7038600;0
MAGN;D;20191125;000000;38.44;38.97;38.265;38.885;8986400;0
MAGN;D;20191126;000000;38.9;39.09;38.465;38.65;17646800;0
MAGN;D;20191127;000000;38.64;38.79;38.26;38.63;8150300;0
MAGN;D;20191128;000000;38.78;39.055;38.525;39.04;8349000;0
MAGN;D;20191129;000000;38.965;39.025;38.68;38.985;12094700;0
MAGN;D;20191202;000000;39.095;39.435;38.945;39.435;9155100;0
MAGN;D;20191203;000000;39.4;39.425;38.155;38.155;16024100;0
MAGN;D;20191204;000000;38.2;38.51;37.8;38.1;12967100;0
MAGN;D;20191205;000000;38.12;38.9;37.865;38.76;14208000;0
MAGN;D;20191206;000000;38.67;39.1;38.66;39.06;10317700;0
MAGN;D;20191209;000000;39.15;39.35;38.925;39.25;7678100;0
MAGN;D;20191210;000000;39.155;39.28;38.69;39.06;11840600;0
MAGN;D;20191211;000000;39.15;40.06;38.875;39.785;24414900;0
MAGN;D;20191212;000000;39.95;40.84;39.95;40.6;17146300;0
MAGN;D;20191213;000000;40.675;41.6;40.655;41.6;19277800;0
MAGN;D;20191216;000000;41.57;41.9;41.01;41.51;12791600;0
MAGN;D;20191217;000000;41.51;41.69;41.1;41.62;12203500;0
MAGN;D;20191218;000000;41.6;41.65;40.81;41.02;20996200;0
MAGN;D;20191219;000000;41.03;41.3;40.805;41.02;9756500;0
MAGN;D;20191220;000000;41.25;41.25;40.725;40.8;8095100;0
MAGN;D;20191223;000000;40.8;41.19;40.8;41.12;8502500;0
MAGN;D;20191224;000000;41.12;41.2;41.015;41.06;2714700;0
MAGN;D;20191225;000000;41.14;41.2;41;41.15;2561700;0
MAGN;D;20191226;000000;41.1;41.5;41;41.415;4173000;0
MAGN;D;20191227;000000;41.45;42.285;41.45;42.125;7523900;0
MAGN;D;20191230;000000;42.2;42.57;41.915;41.95;8116500;0
MAGN;D;20200103;000000;42.485;42.8;42.175;42.545;7272900;0
MAGN;D;20200106;000000;42.41;42.47;41.83;42.3;6512100;0
MAGN;D;20200108;000000;42.15;42.53;41.91;42.285;9923000;0
MAGN;D;20200109;000000;42.405;42.91;42.33;42.75;14125500;0
MAGN;D;20200110;000000;42.755;43.5;42.745;43.345;15255800;0
MAGN;D;20200113;000000;43.615;44.61;43.5;44.61;30395300;0
MAGN;D;20200114;000000;43.325;44.4;43.29;44.28;34202200;0
MAGN;D;20200115;000000;44.28;44.715;43.51;44.4;21092600;0
MAGN;D;20200116;000000;44.505;45.105;44.215;45.1;16238000;0
MAGN;D;20200117;000000;45.1;47.485;44.96;47.09;26713400;0
MAGN;D;20200120;000000;47.12;48.92;46.9;47.53;21899500;0
MAGN;D;20200121;000000;47.3;47.385;45.8;46.2;19377300;0
MAGN;D;20200122;000000;46.06;46.72;44.5;44.715;18211200;0
MAGN;D;20200123;000000;44.53;45.9;44.05;45.3;15973700;0
MAGN;D;20200124;000000;45.505;46.085;45.075;45.35;8060300;0
MAGN;D;20200127;000000;44.99;45;44.11;44.305;16069900;0
MAGN;D;20200128;000000;44.335;45.585;44.335;45.32;10714600;0
MAGN;D;20200129;000000;45.55;45.855;45.21;45.43;8496200;0
