<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
VTBR;D;20200318;000000;0.0291;0.02939;0.0276;0.02814;90604990000;0
VTBR;D;20200319;000000;0.0285;0.03065;0.027855;0.03057;101200110000;0
VTBR;D;20200320;000000;0.031165;0.033025;0.03109;0.0315;117473160000;0
VTBR;D;20200323;000000;0.03005;0.032475;0.03005;0.0316;80082710000;0
VTBR;D;20200324;000000;0.033025;0.033495;0.0324;0.03288;63291310000;0
VTBR;D;20200325;000000;0.0336;0.035485;0.0317;0.0328;131955800000;0
VTBR;D;20200326;000000;0.032695;0.0334;0.0321;0.0325;64717070000;0
VTBR;D;20200327;000000;0.03295;0.03295;0.030855;0.0311;60796540000;0
VTBR;D;20200330;000000;0.03074;0.031795;0.02982;0.03165;78153550000;0
VTBR;D;20200331;000000;0.032345;0.032695;0.031795;0.0326;72341470000;0
VTBR;D;20200401;000000;0.03164;0.03238;0.03156;0.03203;57942320000;0
VTBR;D;20200402;000000;0.03277;0.032995;0.031175;0.032175;83791020000;0
VTBR;D;20200403;000000;0.032;0.0326;0.031825;0.03208;69403500000;0
VTBR;D;20200406;000000;0.0325;0.03386;0.03237;0.03367;85024250000;0
VTBR;D;20200407;000000;0.03415;0.0352;0.034025;0.03437;129602330000;0
VTBR;D;20200408;000000;0.03437;0.035;0.03392;0.035;62953000000;0
VTBR;D;20200409;000000;0.035605;0.03694;0.035375;0.0364;126405020000;0
VTBR;D;20200410;000000;0.0362;0.03678;0.0355;0.03659;63274590000;0
VTBR;D;20200413;000000;0.036575;0.037125;0.035815;0.0359;70638440000;0
VTBR;D;20200414;000000;0.0364;0.03645;0.035195;0.035415;58137130000;0
VTBR;D;20200415;000000;0.03512;0.035185;0.033175;0.03324;89841270000;0
VTBR;D;20200416;000000;0.03349;0.034465;0.0327;0.034;87102260000;0
VTBR;D;20200417;000000;0.0348;0.0348;0.034;0.0343;40591000000;0
VTBR;D;20200420;000000;0.0339;0.034275;0.0336;0.033805;40668330000;0
VTBR;D;20200421;000000;0.03331;0.03338;0.03264;0.0331;60632240000;0
VTBR;D;20200422;000000;0.03295;0.03417;0.03271;0.034;55754430000;0
VTBR;D;20200423;000000;0.03425;0.034455;0.03382;0.03427;43622580000;0
VTBR;D;20200424;000000;0.034095;0.03416;0.0336;0.033705;35756070000;0
