<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
GMKN;D;20170217;000000;9957;9957;9680;9720;266672;0
GMKN;D;20170220;000000;9785;9785;9520;9585;196375;0
GMKN;D;20170221;000000;9549;9698;9505;9677;104620;0
GMKN;D;20170222;000000;9693;9693;9523;9600;79924;0
GMKN;D;20170224;000000;9578;9580;9350;9498;183937;0
GMKN;D;20170227;000000;9519;9536;9300;9341;175139;0
GMKN;D;20170228;000000;9350;9376;8697;9311;248696;0
GMKN;D;20170301;000000;9325;9464;9281;9371;155841;0
GMKN;D;20170302;000000;9399;9505;9265;9306;160221;0
GMKN;D;20170303;000000;9285;9378;9203;9336;97166;0
GMKN;D;20170306;000000;9315;9415;9232;9324;83142;0
GMKN;D;20170307;000000;9324;9324;8980;9061;341783;0
GMKN;D;20170309;000000;8898;8995;8800;8807;290185;0
GMKN;D;20170310;000000;8840;8900;8701;8855;168332;0
GMKN;D;20170313;000000;8855;9073;8818;8965;133556;0
GMKN;D;20170314;000000;8995;9108;8967;9097;113755;0
GMKN;D;20170315;000000;9114;9189;9005;9057;180248;0
GMKN;D;20170316;000000;9145;9219;9001;9054;274194;0
GMKN;D;20170317;000000;9046;9272;9027;9169;241489;0
GMKN;D;20170320;000000;9163;9200;8989;9011;196243;0
GMKN;D;20170321;000000;9040;9150;9000;9109;162165;0
GMKN;D;20170322;000000;9090;9180;8920;9180;188896;0
GMKN;D;20170323;000000;9185;9235;9108;9182;100883;0
GMKN;D;20170324;000000;9166;9207;9050;9165;78961;0
GMKN;D;20170327;000000;9117;9117;8865;8891;193036;0
GMKN;D;20170328;000000;8930;9011;8885;9011;103265;0
GMKN;D;20170329;000000;9011;9049;8931;8985;80644;0
GMKN;D;20170330;000000;8974;9009;8885;8989;89989;0
GMKN;D;20170331;000000;8980;8998;8839;8929;95153;0
GMKN;D;20170403;000000;8936;9050;8865;8974;114662;0
GMKN;D;20170404;000000;8959;9050;8946;9000;105121;0
GMKN;D;20170405;000000;9044;9191;9021;9186;124549;0
GMKN;D;20170406;000000;9180;9181;9091;9133;123348;0
GMKN;D;20170407;000000;9099;9141;8935;9025;196681;0
GMKN;D;20170410;000000;9004;9039;8885;8956;155514;0
GMKN;D;20170411;000000;8952;9065;8939;8964;109699;0
GMKN;D;20170412;000000;9011;9015;8875;8924;111974;0
GMKN;D;20170413;000000;8948;8948;8684;8775;208100;0
GMKN;D;20170414;000000;8750;8827;8708;8710;42964;0
GMKN;D;20170417;000000;8742;8866;8650;8841;77081;0
GMKN;D;20170418;000000;8847;8858;8551;8556;190006;0
GMKN;D;20170419;000000;8594;8650;8492;8553;135979;0
GMKN;D;20170420;000000;8550;8620;8471;8620;130915;0
GMKN;D;20170421;000000;8612;8645;8462;8538;145299;0
GMKN;D;20170424;000000;8563;8705;8467;8685;176727;0
GMKN;D;20170425;000000;8721;8904;8615;8873;149714;0
GMKN;D;20170426;000000;8897;8940;8721;8890;171795;0
GMKN;D;20170427;000000;8818;8978;8677;8750;193810;0
GMKN;D;20170428;000000;8780;8893;8740;8747;160861;0
GMKN;D;20170502;000000;8786;8940;8770;8809;153926;0
GMKN;D;20170503;000000;8800;8800;8675;8688;152566;0
GMKN;D;20170504;000000;8669;8742;8576;8701;165870;0
GMKN;D;20170505;000000;8653;8769;8566;8765;131504;0
GMKN;D;20170510;000000;8800;8815;8571;8658;200296;0
GMKN;D;20170511;000000;8636;8659;8478;8500;207810;0
GMKN;D;20170512;000000;8504;8511;8352;8405;153250;0
GMKN;D;20170515;000000;8423;8530;8351;8530;164624;0
GMKN;D;20170516;000000;8519;8520;8365;8402;113969;0
GMKN;D;20170517;000000;8388;8451;8360;8372;135495;0
GMKN;D;20170518;000000;8353;8444;8248;8420;241348;0
GMKN;D;20170519;000000;8425;8495;8305;8305;122602;0
GMKN;D;20170522;000000;8305;8375;8251;8275;112447;0
GMKN;D;20170523;000000;8261;8389;8209;8359;109666;0
GMKN;D;20170524;000000;8307;8399;8292;8399;82265;0
GMKN;D;20170525;000000;8408;8448;8227;8227;144919;0
GMKN;D;20170526;000000;8250;8264;8165;8200;126080;0
GMKN;D;20170529;000000;8220;8247;8143;8143;70486;0
GMKN;D;20170530;000000;8150;8160;8035;8050;154345;0
GMKN;D;20170531;000000;8038;8067;7902;7902;314631;0
GMKN;D;20170601;000000;7949;7958;7750;7791;283785;0
GMKN;D;20170602;000000;7800;7890;7677;7829;233230;0
GMKN;D;20170605;000000;7853;7975;7791;7887;159842;0
GMKN;D;20170606;000000;7929;7955;7800;7898;124799;0
GMKN;D;20170607;000000;7875;7954;7854;7865;122570;0
GMKN;D;20170608;000000;7871;8020;7871;8013;149621;0
GMKN;D;20170609;000000;7991;8141;7989;8100;193627;0
GMKN;D;20170613;000000;8057;8145;8022;8058;158695;0
GMKN;D;20170614;000000;8060;8146;8059;8113;152743;0
GMKN;D;20170615;000000;8075;8109;7862;8011;473032;0
GMKN;D;20170616;000000;8030;8194;8030;8154;248522;0
GMKN;D;20170619;000000;8190;8273;8162;8250;171048;0
GMKN;D;20170620;000000;8267;8376;8231;8311;212940;0
GMKN;D;20170621;000000;8300;8359;8173;8290;248295;0
GMKN;D;20170622;000000;7921;7949;7791;7850;444514;0
GMKN;D;20170623;000000;7875;8095;7826;8015;379595;0
GMKN;D;20170626;000000;8054;8123;7991;7999;133668;0
GMKN;D;20170627;000000;7977;8145;7967;8126;163095;0
GMKN;D;20170628;000000;8105;8246;8075;8175;160350;0
GMKN;D;20170629;000000;8201;8238;8131;8180;127313;0
GMKN;D;20170630;000000;8170;8288;8068;8068;195603;0
GMKN;D;20170703;000000;8107;8247;8090;8246;120868;0
GMKN;D;20170704;000000;8225;8245;8161;8197;96847;0
GMKN;D;20170705;000000;8217;8298;8165;8288;151838;0
GMKN;D;20170706;000000;8275;8386;8275;8343;136882;0
GMKN;D;20170707;000000;8258;8405;8240;8373;151915;0
GMKN;D;20170710;000000;8399;8515;8382;8515;193488;0
GMKN;D;20170711;000000;8550;8599;8510;8591;119772;0
GMKN;D;20170712;000000;8596;8640;8512;8600;198692;0
GMKN;D;20170713;000000;8600;8620;8420;8496;178759;0
GMKN;D;20170714;000000;8478;8491;8391;8480;135168;0
GMKN;D;20170717;000000;8508;8593;8450;8593;178398;0
GMKN;D;20170718;000000;8575;8615;8532;8574;153118;0
GMKN;D;20170719;000000;8565;8693;8558;8693;126311;0
GMKN;D;20170720;000000;8689;8746;8260;8410;294050;0
GMKN;D;20170721;000000;8399;8451;8291;8388;420458;0
GMKN;D;20170724;000000;8370;8585;8370;8585;348803;0
GMKN;D;20170725;000000;8595;8713;8573;8675;790335;0
GMKN;D;20170726;000000;8661;8724;8612;8646;291899;0
GMKN;D;20170727;000000;8675;8867;8655;8865;253874;0
GMKN;D;20170728;000000;8840;8896;8718;8831;278590;0
GMKN;D;20170731;000000;8826;8960;8826;8930;201926;0
GMKN;D;20170801;000000;8960;9090;8911;9055;226209;0
